;id;atlas_id;ontology_id;acronym;name;color_hex_triplet;graph_order;st_level;hemisphere_id;parent_structure_id
895;868;815.0;1;PBld;Parabrachial nucleus, lateral division, dorsal lateral part;FFAE6F;894;10;3;881.0
896;875;816.0;1;PBle;Parabrachial nucleus, lateral division, external lateral part;FFAE6F;895;10;3;881.0
897;883;817.0;1;PBls;Parabrachial nucleus, lateral division, superior lateral part;FFAE6F;896;10;3;881.0
898;891;818.0;1;PBlv;Parabrachial nucleus, lateral division, ventral lateral part;FFAE6F;897;10;3;881.0
899;890;252.0;1;PBm;Parabrachial nucleus, medial division;FFAE6F;898;9;3;867.0
900;899;819.0;1;PBme;Parabrachial nucleus, medial division, external medial part;FFAE6F;899;10;3;890.0
901;915;821.0;1;PBmm;Parabrachial nucleus, medial division, medial medial part;FFAE6F;900;10;3;890.0
902;923;822.0;1;PBmv;Parabrachial nucleus, medial division, ventral medial part;FFAE6F;901;10;3;890.0
903;398;332.0;1;SOC;Superior olivary complex;FFAE6F;902;8;3;1132.0
904;122;439.0;1;POR;Superior olivary complex, periolivary region;FFAE6F;903;9;3;398.0
905;105;437.0;1;SOCm;Superior olivary complex, medial part;FFAE6F;904;9;3;398.0
906;114;438.0;1;SOCl;Superior olivary complex, lateral part;FFAE6F;905;9;3;398.0
907;987;264.0;1;P-mot;Pons, motor related;FFBA86;906;6;3;771.0
908;280;34.0;1;B;Barrington's nucleus;FFBA86;907;8;3;987.0
909;880;109.0;1;DTN;Dorsal tegmental nucleus;FFBA86;908;8;3;987.0
910;283;176.0;1;LTN;Lateral tegmental nucleus;FFBA86;909;8;3;987.0
911;599626927;;1;PDTg;Posterodorsal tegmental nucleus;FFBA86;910;8;3;987.0
912;898;253.0;1;PCG;Pontine central gray;FFBA86;911;8;3;987.0
913;931;823.0;1;PG;Pontine gray;FFBA86;912;8;3;987.0
914;1093;277.0;1;PRNc;Pontine reticular nucleus, caudal part;FFBA86;913;8;3;987.0
915;552;917.0;1;PRNv;Pontine reticular nucleus, ventral part;FFBA86;914;8;3;987.0
916;318;322.0;1;SG;Supragenual nucleus;FFBA86;915;8;3;987.0
917;462;340.0;1;SSN;Superior salivatory nucleus;FFBA86;916;8;3;987.0
918;534;349.0;1;SUT;Supratrigeminal nucleus;FFBA86;917;8;3;987.0
919;574;354.0;1;TRN;Tegmental reticular nucleus;FFBA86;918;8;3;987.0
920;621;360.0;1;V;Motor nucleus of trigeminal;FFBA86;919;8;3;987.0
921;549009215;;1;P5;Peritrigeminal zone;FFBA86;920;8;3;987.0
922;549009219;;1;Acs5;Accessory trigeminal nucleus;FFBA86;921;8;3;987.0
923;549009223;;1;PC5;Parvicellular motor 5 nucleus;FFBA86;922;8;3;987.0
924;549009227;;1;I5;Intertrigeminal nucleus;FFBA86;923;8;3;987.0
925;1117;280.0;1;P-sat;Pons, behavioral state related;FFC395;924;6;3;771.0
926;679;84.0;1;CS;Superior central nucleus raphe;FFC395;925;8;3;1117.0
927;137;441.0;1;CSl;Superior central nucleus raphe, lateral part;FFC395;926;9;3;679.0
928;130;440.0;1;CSm;Superior central nucleus raphe, medial part;FFC395;927;9;3;679.0
929;147;159.0;1;LC;Locus ceruleus;FFC395;928;8;3;1117.0
930;162;161.0;1;LDT;Laterodorsal tegmental nucleus;FFC395;929;8;3;1117.0
931;604;216.0;1;NI;Nucleus incertus;FFC395;930;8;3;1117.0
932;146;442.0;1;PRNr;Pontine reticular nucleus;FFC395;931;8;3;1117.0
933;238;312.0;1;RPO;Nucleus raphe pontis;FFC395;932;8;3;1117.0
934;350;326.0;1;SLC;Subceruleus nucleus;FFC395;933;8;3;1117.0
935;358;327.0;1;SLD;Sublaterodorsal nucleus;FFC395;934;8;3;1117.0
936;354;185.0;1;MY;Medulla;FF9BCD;935;5;3;1065.0
937;386;189.0;1;MY-sen;Medulla, sensory related;FFA5D2;936;6;3;354.0
938;207;25.0;1;AP;Area postrema;FFA5D2;937;8;3;386.0
939;607;75.0;1;CN;Cochlear nuclei;FFA5D2;938;7;3;386.0
940;112;862.0;1;CNlam;Granular lamina of the cochlear nuclei;FFA5D2;939;8;3;607.0
941;560;918.0;1;CNspg;Cochlear nucleus, subpedunclular granular region;FFA5D2;940;8;3;607.0
942;96;860.0;1;DCO;Dorsal cochlear nucleus;FFA5D2;941;8;3;607.0
943;101;861.0;1;VCO;Ventral cochlear nucleus;FFA5D2;942;8;3;607.0
944;720;89.0;1;DCN;Dorsal column nuclei;FFA5D2;943;7;3;386.0
945;711;88.0;1;CU;Cuneate nucleus;FFA5D2;944;8;3;720.0
946;1039;129.0;1;GR;Gracile nucleus;FFA5D2;945;8;3;720.0
947;903;112.0;1;ECU;External cuneate nucleus;FFA5D2;946;8;3;386.0
948;642;221.0;1;NTB;Nucleus of the trapezoid body;FFA5D2;947;8;3;386.0
949;651;222.0;1;NTS;Nucleus of the solitary tract;FFA5D2;948;8;3;386.0
950;659;223.0;1;NTSce;Nucleus of the solitary tract, central part;FFA5D2;949;9;3;651.0
951;666;224.0;1;NTSco;Nucleus of the solitary tract, commissural part;FFA5D2;950;9;3;651.0
952;674;225.0;1;NTSge;Nucleus of the solitary tract, gelatinous part;FFA5D2;951;9;3;651.0
953;682;226.0;1;NTSl;Nucleus of the solitary tract, lateral part;FFA5D2;952;9;3;651.0
954;691;227.0;1;NTSm;Nucleus of the solitary tract, medial part;FFA5D2;953;9;3;651.0
955;429;336.0;1;SPVC;Spinal nucleus of the trigeminal, caudal part;FFA5D2;954;9;3;386.0
956;437;337.0;1;SPVI;Spinal nucleus of the trigeminal, interpolar part;FFA5D2;955;9;3;386.0
957;445;338.0;1;SPVO;Spinal nucleus of the trigeminal, oral part;FFA5D2;956;9;3;386.0
958;77;858.0;1;SPVOcdm;Spinal nucleus of the trigeminal, oral part, caudal dorsomedial part;FFA5D2;957;10;3;445.0
959;53;855.0;1;SPVOmdmd;Spinal nucleus of the trigeminal, oral part, middle dorsomedial part, dorsal zone;FFA5D2;958;10;3;445.0
960;61;856.0;1;SPVOmdmv;Spinal nucleus of the trigeminal, oral part, middle dorsomedial part, ventral zone;FFA5D2;959;10;3;445.0
961;45;854.0;1;SPVOrdm;Spinal nucleus of the trigeminal, oral part, rostral dorsomedial part;FFA5D2;960;10;3;445.0
962;69;857.0;1;SPVOvl;Spinal nucleus of the trigeminal, oral part, ventrolateral part;FFA5D2;961;10;3;445.0
963;589508451;;1;Pa5;Paratrigeminal nucleus;FFA5D2;962;8;3;386.0
964;789;381.0;1;z;Nucleus z;FFA5D2;963;8;3;386.0
965;370;187.0;1;MY-mot;Medulla, motor related;FFB3D9;964;6;3;354.0
966;653;364.0;1;VI;Abducens nucleus;FFB3D9;965;8;3;370.0
967;568;919.0;1;ACVI;Accessory abducens nucleus;FFB3D9;966;8;3;370.0
968;661;365.0;1;VII;Facial motor nucleus;FFB3D9;967;8;3;370.0
969;576;920.0;1;ACVII;Accessory facial motor nucleus;FFB3D9;968;8;3;370.0
970;640;928.0;1;EV;Efferent vestibular nucleus;FFB3D9;969;8;3;370.0
971;135;16.0;1;AMB;Nucleus ambiguus;FFB3D9;970;8;3;370.0
972;939;824.0;1;AMBd;Nucleus ambiguus, dorsal division;FFB3D9;971;9;3;135.0
973;143;17.0;1;AMBv;Nucleus ambiguus, ventral division;FFB3D9;972;9;3;135.0
974;839;104.0;1;DMX;Dorsal motor nucleus of the vagus nerve;FFB3D9;973;8;3;370.0
975;887;110.0;1;ECO;Efferent cochlear group;FFB3D9;974;8;3;370.0
976;1048;130.0;1;GRN;Gigantocellular reticular nucleus;FFB3D9;975;8;3;370.0
977;372;470.0;1;ICB;Infracerebellar nucleus;FFB3D9;976;8;3;370.0
978;83;151.0;1;IO;Inferior olivary complex;FFB3D9;977;8;3;370.0
979;136;865.0;1;IRN;Intermediate reticular nucleus;FFB3D9;978;8;3;370.0
980;106;154.0;1;ISN;Inferior salivatory nucleus;FFB3D9;979;8;3;370.0
981;203;166.0;1;LIN;Linear nucleus of the medulla;FFB3D9;980;8;3;370.0
982;235;170.0;1;LRN;Lateral reticular nucleus;FFB3D9;981;8;3;370.0
983;955;826.0;1;LRNm;Lateral reticular nucleus, magnocellular part;FFB3D9;982;9;3;235.0
984;963;827.0;1;LRNp;Lateral reticular nucleus, parvicellular part;FFB3D9;983;9;3;235.0
985;307;179.0;1;MARN;Magnocellular reticular nucleus;FFB3D9;984;8;3;370.0
986;395;190.0;1;MDRN;Medullary reticular nucleus;FFB3D9;985;8;3;370.0
987;1098;844.0;1;MDRNd;Medullary reticular nucleus, dorsal part;FFB3D9;986;9;3;395.0
988;1107;845.0;1;MDRNv;Medullary reticular nucleus, ventral part;FFB3D9;987;9;3;395.0
989;852;247.0;1;PARN;Parvicellular reticular nucleus;FFB3D9;988;8;3;370.0
990;859;248.0;1;PAS;Parasolitary nucleus;FFB3D9;989;8;3;370.0
991;938;258.0;1;PGRN;Paragigantocellular reticular nucleus;FFB3D9;990;8;3;370.0
992;970;828.0;1;PGRNd;Paragigantocellular reticular nucleus, dorsal part;FFB3D9;991;9;3;938.0
993;978;829.0;1;PGRNl;Paragigantocellular reticular nucleus, lateral part;FFB3D9;992;9;3;938.0
994;154;443.0;1;PHY;Perihypoglossal nuclei;FFB3D9;993;7;3;370.0
995;161;444.0;1;NIS;Nucleus intercalatus;FFB3D9;994;8;3;154.0
996;177;446.0;1;NR;Nucleus of Roller;FFB3D9;995;8;3;154.0
997;169;445.0;1;PRP;Nucleus prepositus;FFB3D9;996;8;3;154.0
998;995;265.0;1;PMR;Paramedian reticular nucleus;FFB3D9;997;8;3;370.0
999;1069;274.0;1;PPY;Parapyramidal nucleus;FFB3D9;998;8;3;370.0
1000;185;447.0;1;PPYd;Parapyramidal nucleus, deep part;FFB3D9;999;9;3;1069.0
1001;193;448.0;1;PPYs;Parapyramidal nucleus, superficial part;FFB3D9;1000;9;3;1069.0
1002;701;370.0;1;VNC;Vestibular nuclei;FFB3D9;1001;7;3;370.0
1003;209;450.0;1;LAV;Lateral vestibular nucleus;FFB3D9;1002;8;3;701.0
1004;202;449.0;1;MV;Medial vestibular nucleus;FFB3D9;1003;8;3;701.0
1005;225;452.0;1;SPIV;Spinal vestibular nucleus;FFB3D9;1004;8;3;701.0
1006;217;451.0;1;SUV;Superior vestibular nucleus;FFB3D9;1005;8;3;701.0
1007;765;378.0;1;x;Nucleus x;FFB3D9;1006;8;3;370.0
1008;773;379.0;1;XII;Hypoglossal nucleus;FFB3D9;1007;8;3;370.0
1009;781;380.0;1;y;Nucleus y;FFB3D9;1008;8;3;370.0
1010;76;150.0;1;INV;Interstitial nucleus of the vestibular nerve;FFB3D9;1009;8;3;370.0
1011;379;188.0;1;MY-sat;Medulla, behavioral state related;FFC6E2;1010;6;3;354.0
1012;206;308.0;1;RM;Nucleus raphe magnus;FFC6E2;1011;8;3;379.0
1013;230;311.0;1;RPA;Nucleus raphe pallidus;FFC6E2;1012;8;3;379.0
1014;222;310.0;1;RO;Nucleus raphe obscurus;FFC6E2;1013;8;3;379.0
1015;512;63.0;1;CB;Cerebellum;F0F080;1014;2;3;8.0
1016;528;65.0;1;CBX;Cerebellar cortex;F0F080;1015;5;3;512.0
1017;1144;1142.0;1;CBXmo;Cerebellar cortex, molecular layer;FFFC91;1016;11;3;528.0
1018;1145;1143.0;1;CBXpu;Cerebellar cortex, Purkinje layer;FFFC91;1017;11;3;528.0
1019;1143;1141.0;1;CBXgr;Cerebellar cortex, granular layer;ECE754;1018;11;3;528.0
1020;645;363.0;1;VERM;Vermal regions;FFFC91;1019;6;3;528.0
1021;912;396.0;1;LING;Lingula (I);FFFC91;1020;8;3;645.0
1022;10707;;1;LINGmo;Lingula (I), molecular layer;FFFC91;1021;11;3;912.0
1023;10706;;1;LINGpu;Lingula (I), Purkinje layer;FFFC91;1022;11;3;912.0
1024;10705;;1;LINGgr;Lingula (I), granular layer;ECE754;1023;11;3;912.0
1025;920;397.0;1;CENT;Central lobule;FFFC91;1024;7;3;645.0
1026;976;404.0;1;CENT2;Lobule II;FFFC91;1025;8;3;920.0
1027;10710;;1;CENT2mo;Lobule II, molecular layer;FFFC91;1026;11;3;976.0
1028;10709;;1;CENT2pu;Lobule II, Purkinje layer;FFFC91;1027;11;3;976.0
1029;10708;;1;CENT2gr;Lobule II, granular layer;ECE754;1028;11;3;976.0
1030;984;405.0;1;CENT3;Lobule III;FFFC91;1029;8;3;920.0
1031;10713;;1;CENT3mo;Lobule III, molecular layer;FFFC91;1030;11;3;984.0
1032;10712;;1;CENT3pu;Lobule III, Purkinje layer;FFFC91;1031;11;3;984.0
1033;10711;;1;CENT3gr;Lobule III, granular layer;ECE754;1032;11;3;984.0
1034;928;398.0;1;CUL;Culmen;FFFC91;1033;7;3;645.0
1035;992;406.0;1;CUL4;Lobule IV;FFFC91;1034;8;3;928.0
1036;10716;;1;CUL4mo;Lobule IV, molecular layer;FFFC91;1035;11;3;992.0
1037;10715;;1;CUL4pu;Lobule IV, Purkinje layer;FFFC91;1036;11;3;992.0
1038;10714;;1;CUL4gr;Lobule IV, granular layer;ECE754;1037;11;3;992.0
1039;1001;407.0;1;CUL5;Lobule V;FFFC91;1038;8;3;928.0
1040;10719;;1;CUL5mo;Lobule V, molecular layer;FFFC91;1039;11;3;1001.0
1041;10718;;1;CUL5pu;Lobule V, Purkinje layer;FFFC91;1040;11;3;1001.0
1042;10717;;1;CUL5gr;Lobule V, granular layer;ECE754;1041;11;3;1001.0
1043;1091;843.0;1;CUL4, 5;Lobules IV-V;FFFC91;1042;8;3;928.0
1044;10722;;1;CUL4, 5mo;Lobules IV-V, molecular layer;FFFC91;1043;11;3;1091.0
1045;10721;;1;CUL4, 5pu;Lobules IV-V, Purkinje layer;FFFC91;1044;11;3;1091.0
1046;10720;;1;CUL4, 5gr;Lobules IV-V, granular layer;ECE754;1045;11;3;1091.0
1047;936;399.0;1;DEC;Declive (VI);FFFC91;1046;8;3;645.0
1048;10725;;1;DECmo;Declive (VI), molecular layer;FFFC91;1047;11;3;936.0
1049;10724;;1;DECpu;Declive (VI), Purkinje layer;FFFC91;1048;11;3;936.0
1050;10723;;1;DECgr;Declive (VI), granular layer;ECE754;1049;11;3;936.0
1051;944;400.0;1;FOTU;Folium-tuber vermis (VII);FFFC91;1050;8;3;645.0
1052;10728;;1;FOTUmo;Folium-tuber vermis (VII), molecular layer;FFFC91;1051;11;3;944.0
1053;10727;;1;FOTUpu;Folium-tuber vermis (VII), Purkinje layer;FFFC91;1052;11;3;944.0
1054;10726;;1;FOTUgr;Folium-tuber vermis (VII), granular layer;ECE754;1053;11;3;944.0
1055;951;401.0;1;PYR;Pyramus (VIII);FFFC91;1054;8;3;645.0
1056;10731;;1;PYRmo;Pyramus (VIII), molecular layer;FFFC91;1055;11;3;951.0
1057;10730;;1;PYRpu;Pyramus (VIII), Purkinje layer;FFFC91;1056;11;3;951.0
1058;10729;;1;PYRgr;Pyramus (VIII), granular layer;ECE754;1057;11;3;951.0
1059;957;402.0;1;UVU;Uvula (IX);FFFC91;1058;8;3;645.0
1060;10734;;1;UVUmo;Uvula (IX), molecular layer;FFFC91;1059;11;3;957.0
1061;10733;;1;UVUpu;Uvula (IX), Purkinje layer;FFFC91;1060;11;3;957.0
1062;10732;;1;UVUgr;Uvula (IX), granular layer;ECE754;1061;11;3;957.0
1063;968;403.0;1;NOD;Nodulus (X);FFFC91;1062;8;3;645.0
1064;10737;;1;NODmo;Nodulus (X), molecular layer;FFFC91;1063;11;3;968.0
1065;10736;;1;NODpu;Nodulus (X), Purkinje layer;FFFC91;1064;11;3;968.0
1066;10735;;1;NODgr;Nodulus (X), granular layer;ECE754;1065;11;3;968.0
1067;1073;133.0;1;HEM;Hemispheric regions;FFFC91;1066;6;3;528.0
1068;1007;408.0;1;SIM;Simple lobule;FFFC91;1067;8;3;1073.0
1069;10674;;1;SIMmo;Simple lobule, molecular layer;FFFC91;1068;11;3;1007.0
1070;10673;;1;SIMpu;Simple lobule, Purkinje layer;FFFC91;1069;11;3;1007.0
1071;10672;;1;SIMgr;Simple lobule, granular layer;ECE754;1070;11;3;1007.0
1072;1017;409.0;1;AN;Ansiform lobule;FFFC91;1071;7;3;1073.0
1073;1056;414.0;1;ANcr1;Crus 1;FFFC91;1072;8;3;1017.0
1074;10677;;1;ANcr1mo;Crus 1, molecular layer;FFFC91;1073;11;3;1056.0
1075;10676;;1;ANcr1pu;Crus 1, Purkinje layer;FFFC91;1074;11;3;1056.0
1076;10675;;1;ANcr1gr;Crus 1, granular layer;ECE754;1075;11;3;1056.0
1077;1064;415.0;1;ANcr2;Crus 2;FFFC91;1076;8;3;1017.0
1078;10680;;1;ANcr2mo;Crus 2, molecular layer;FFFC91;1077;11;3;1064.0
1079;10679;;1;ANcr2pu;Crus 2, Purkinje layer;FFFC91;1078;11;3;1064.0
1080;10678;;1;ANcr2gr;Crus 2, granular layer;ECE754;1079;11;3;1064.0
1081;1025;410.0;1;PRM;Paramedian lobule;FFFC91;1080;8;3;1073.0
1082;10683;;1;PRMmo;Paramedian lobule, molecular layer;FFFC91;1081;11;3;1025.0
1083;10682;;1;PRMpu;Paramedian lobule, Purkinje layer;FFFC91;1082;11;3;1025.0
1084;10681;;1;PRMgr;Paramedian lobule, granular layer;ECE754;1083;11;3;1025.0
1085;1033;411.0;1;COPY;Copula pyramidis;FFFC91;1084;8;3;1073.0
1086;10686;;1;COPYmo;Copula pyramidis, molecular layer;FFFC91;1085;11;3;1033.0
1087;10685;;1;COPYpu;Copula pyramidis, Purkinje layer;FFFC91;1086;11;3;1033.0
1088;10684;;1;COPYgr;Copula pyramidis, granular layer;ECE754;1087;11;3;1033.0
1089;1041;412.0;1;PFL;Paraflocculus;FFFC91;1088;8;3;1073.0
1090;10689;;1;PFLmo;Paraflocculus, molecular layer;FFFC91;1089;11;3;1041.0
1091;10688;;1;PFLpu;Paraflocculus, Purkinje layer;FFFC91;1090;11;3;1041.0
1092;10687;;1;PFLgr;Paraflocculus, granular layer;ECE754;1091;11;3;1041.0
1093;1049;413.0;1;FL;Flocculus;FFFC91;1092;8;3;1073.0
1094;10692;;1;FLmo;Flocculus, molecular layer;FFFC91;1093;11;3;1049.0
1095;10691;;1;FLpu;Flocculus, Purkinje layer;FFFC91;1094;11;3;1049.0
1096;10690;;1;FLgr;Flocculus, granular layer;ECE754;1095;11;3;1049.0
1097;519;64.0;1;CBN;Cerebellar nuclei;F0F080;1096;5;3;512.0
1098;989;123.0;1;FN;Fastigial nucleus;FFFDBC;1097;8;3;519.0
1099;91;152.0;1;IP;Interposed nucleus;FFFDBC;1098;8;3;519.0
1100;846;105.0;1;DN;Dentate nucleus;FFFDBC;1099;8;3;519.0
1101;589508455;;1;VeCB;Vestibulocerebellar nucleus;FFFDBC;1100;8;3;519.0
1102;1009;691.0;1;fiber tracts;fiber tracts;CCCCCC;1101;1;3;997.0
1103;967;686.0;1;cm;cranial nerves;CCCCCC;1102;2;3;1009.0
1104;885;676.0;1;tn;terminal nerve;CCCCCC;1103;8;3;967.0
1105;949;684.0;1;von;vomeronasal nerve;CCCCCC;1104;8;3;967.0
1106;840;670.0;1;In;olfactory nerve;CCCCCC;1105;8;3;967.0
1107;1016;692.0;1;onl;olfactory nerve layer of main olfactory bulb;CCCCCC;1106;9;3;840.0
1108;21;568.0;1;lotg;lateral olfactory tract, general;CCCCCC;1107;9;3;840.0
1109;665;507.0;1;lot;lateral olfactory tract, body;CCCCCC;1108;10;3;21.0
1110;538;491.0;1;lotd;dorsal limb;CCCCCC;1109;10;3;21.0
1111;459;481.0;1;aolt;accessory olfactory tract;CCCCCC;1110;10;3;21.0
1112;900;536.0;1;aco;anterior commissure, olfactory limb;CCCCCC;1111;9;3;840.0
1113;848;671.0;1;IIn;optic nerve;CCCCCC;1112;8;3;967.0
1114;876;533.0;1;aot;accessory optic tract;CCCCCC;1113;9;3;848.0
1115;916;538.0;1;bsc;brachium of the superior colliculus;CCCCCC;1114;9;3;848.0
1116;336;607.0;1;csc;superior colliculus commissure;CCCCCC;1115;9;3;848.0
1117;117;580.0;1;och;optic chiasm;CCCCCC;1116;9;3;848.0
1118;125;581.0;1;opt;optic tract;CCCCCC;1117;9;3;848.0
1119;357;610.0;1;ttp;tectothalamic pathway;CCCCCC;1118;9;3;848.0
1120;832;669.0;1;IIIn;oculomotor nerve;CCCCCC;1119;8;3;967.0
1121;62;573.0;1;mlf;medial longitudinal fascicle;CCCCCC;1120;9;3;832.0
1122;158;585.0;1;pc;posterior commissure;CCCCCC;1121;9;3;832.0
1123;911;679.0;1;IVn;trochlear nerve;CCCCCC;1122;8;3;967.0
1124;384;613.0;1;IVd;trochlear nerve decussation;CCCCCC;1123;9;3;911.0
1125;710;654.0;1;VIn;abducens nerve;CCCCCC;1124;8;3;967.0
1126;901;678.0;1;Vn;trigeminal nerve;CCCCCC;1125;8;3;967.0
1127;93;577.0;1;moV;motor root of the trigeminal nerve;CCCCCC;1126;9;3;901.0
1128;229;594.0;1;sV;sensory root of the trigeminal nerve;CCCCCC;1127;9;3;901.0
1129;705;512.0;1;mtV;midbrain tract of the trigeminal nerve;CCCCCC;1128;10;3;229.0
1130;794;523.0;1;sptV;spinal tract of the trigeminal nerve;CCCCCC;1129;10;3;229.0
1131;798;665.0;1;VIIn;facial nerve;CCCCCC;1130;8;3;967.0
1132;1131;565.0;1;iVIIn;intermediate nerve;CCCCCC;1131;9;3;798.0
1133;1116;563.0;1;gVIIn;genu of the facial nerve;CCCCCC;1132;9;3;798.0
1134;933;682.0;1;VIIIn;vestibulocochlear nerve;CCCCCC;1133;8;3;967.0
1135;1076;558.0;1;cvb;efferent cochleovestibular bundle;CCCCCC;1134;9;3;933.0
1136;413;617.0;1;vVIIIn;vestibular nerve;CCCCCC;1135;9;3;933.0
1137;948;542.0;1;cVIIIn;cochlear nerve;CCCCCC;1136;9;3;933.0
1138;841;529.0;1;tb;trapezoid body;CCCCCC;1137;10;3;948.0
1139;641;504.0;1;ias;intermediate acoustic stria;CCCCCC;1138;10;3;948.0
1140;506;487.0;1;das;dorsal acoustic stria;CCCCCC;1139;10;3;948.0
1141;658;506.0;1;ll;lateral lemniscus;CCCCCC;1140;10;3;948.0
1142;633;503.0;1;cic;inferior colliculus commissure;CCCCCC;1141;10;3;948.0
1143;482;484.0;1;bic;brachium of the inferior colliculus;CCCCCC;1142;10;3;948.0
1144;808;666.0;1;IXn;glossopharyngeal nerve;CCCCCC;1143;8;3;967.0
1145;917;680.0;1;Xn;vagus nerve;CCCCCC;1144;8;3;967.0
1146;237;595.0;1;ts;solitary tract;CCCCCC;1145;9;3;917.0
1147;717;655.0;1;XIn;accessory spinal nerve;CCCCCC;1146;8;3;967.0
1148;813;667.0;1;XIIn;hypoglossal nerve;CCCCCC;1147;8;3;967.0
1149;925;681.0;1;vrt;ventral roots;CCCCCC;1148;7;3;967.0
1150;792;664.0;1;drt;dorsal roots;CCCCCC;1149;7;3;967.0
1151;932;540.0;1;cett;cervicothalamic tract;CCCCCC;1150;8;3;792.0
1152;570;495.0;1;dl;dorsolateral fascicle;CCCCCC;1151;9;3;932.0
1153;522;489.0;1;dcm;dorsal commissure of the spinal cord;CCCCCC;1152;9;3;932.0
1154;858;531.0;1;vc;ventral commissure of the spinal cord;CCCCCC;1153;9;3;932.0
1155;586;497.0;1;fpr;fasciculus proprius;CCCCCC;1154;9;3;932.0
1156;514;488.0;1;dc;dorsal column;CCCCCC;1155;9;3;932.0
1157;380;471.0;1;cuf;cuneate fascicle;CCCCCC;1156;10;3;514.0
1158;388;472.0;1;grf;gracile fascicle;CCCCCC;1157;10;3;514.0
1159;396;473.0;1;iaf;internal arcuate fibers;CCCCCC;1158;10;3;514.0
1160;697;511.0;1;ml;medial lemniscus;CCCCCC;1159;9;3;932.0
1161;871;674.0;1;sst;spinothalamic tract;CCCCCC;1160;8;3;967.0
1162;29;569.0;1;sttl;lateral spinothalamic tract;CCCCCC;1161;9;3;871.0
1163;389;614.0;1;sttv;ventral spinothalamic tract;CCCCCC;1162;9;3;871.0
1164;245;596.0;1;scrt;spinocervical tract;CCCCCC;1163;9;3;871.0
1165;261;598.0;1;sop;spino-olivary pathway;CCCCCC;1164;9;3;871.0
1166;270;599.0;1;srp;spinoreticular pathway;CCCCCC;1165;9;3;871.0
1167;293;602.0;1;svp;spinovestibular pathway;CCCCCC;1166;9;3;871.0
1168;277;600.0;1;stp;spinotectal pathway;CCCCCC;1167;9;3;871.0
1169;253;597.0;1;shp;spinohypothalamic pathway;CCCCCC;1168;9;3;871.0
1170;285;601.0;1;step;spinotelenchephalic pathway;CCCCCC;1169;9;3;871.0
1171;627;502.0;1;hht;hypothalamohypophysial tract;CCCCCC;1170;10;3;285.0
1172;960;685.0;1;cbf;cerebellum related fiber tracts;CCCCCC;1171;2;3;1009.0
1173;744;658.0;1;cbc;cerebellar commissure;CCCCCC;1172;8;3;960.0
1174;752;659.0;1;cbp;cerebellar peduncles;CCCCCC;1173;7;3;960.0
1175;326;606.0;1;scp;superior cerebelar peduncles;CCCCCC;1174;8;3;752.0
1176;812;525.0;1;dscp;superior cerebellar peduncle decussation;CCCCCC;1175;9;3;326.0
1177;85;859.0;1;sct;spinocerebellar tract;CCCCCC;1176;10;3;812.0
1178;850;530.0;1;uf;uncinate fascicle;CCCCCC;1177;9;3;326.0
1179;866;532.0;1;sctv;ventral spinocerebellar tract;CCCCCC;1178;9;3;326.0
1180;78;575.0;1;mcp;middle cerebellar peduncle;CCCCCC;1179;8;3;752.0
1181;1123;564.0;1;icp;inferior cerebellar peduncle;CCCCCC;1180;8;3;752.0
1182;553;493.0;1;sctd;dorsal spinocerebellar tract;CCCCCC;1181;9;3;1123.0
1183;499;486.0;1;cct;cuneocerebellar tract;CCCCCC;1182;9;3;1123.0
1184;650;505.0;1;jrb;juxtarestiform body;CCCCCC;1183;9;3;1123.0
1185;490;485.0;1;bct;bulbocerebellar tract;CCCCCC;1184;9;3;1123.0
1186;404;474.0;1;oct;olivocerebellar tract;CCCCCC;1185;10;3;490.0
1187;410;475.0;1;rct;reticulocerebellar tract;CCCCCC;1186;10;3;490.0
1188;373;612.0;1;tct;trigeminocerebellar tract;CCCCCC;1187;8;3;752.0
1189;728;656.0;1;arb;arbor vitae;CCCCCC;1188;8;3;960.0
1190;484682512;;1;scwm;supra-callosal cerebral white matter;CCCCCC;1189;2;3;1009.0
1191;983;688.0;1;lfbs;lateral forebrain bundle system;CCCCCC;1190;2;3;1009.0
1192;776;662.0;1;cc;corpus callosum;CCCCCC;1191;8;3;983.0
1193;956;543.0;1;fa;corpus callosum, anterior forceps;CCCCCC;1192;9;3;776.0
1194;579;496.0;1;ec;external capsule;CCCCCC;1193;10;3;956.0
1195;964;544.0;1;ee;corpus callosum, extreme capsule;CCCCCC;1194;9;3;776.0
1196;1108;562.0;1;ccg;genu of corpus callosum;CCCCCC;1195;9;3;776.0
1197;971;545.0;1;fp;corpus callosum, posterior forceps;CCCCCC;1196;9;3;776.0
1198;979;546.0;1;ccr;corpus callosum, rostrum;CCCCCC;1197;9;3;776.0
1199;484682516;;1;ccb;corpus callosum, body;CCCCCC;1198;9;3;776.0
1200;986;547.0;1;ccs;corpus callosum, splenium;CCCCCC;1199;9;3;776.0
1201;784;663.0;1;cst;corticospinal tract;CCCCCC;1200;8;3;983.0
1202;6;566.0;1;int;internal capsule;CCCCCC;1201;9;3;784.0
1203;924;539.0;1;cpd;cerebal peduncle;CCCCCC;1202;9;3;784.0
1204;1036;553.0;1;cte;corticotectal tract;CCCCCC;1203;9;3;784.0
1205;1012;550.0;1;crt;corticorubral tract;CCCCCC;1204;9;3;784.0
1206;1003;549.0;1;cpt;corticopontine tract;CCCCCC;1205;9;3;784.0
